city,latitude,longitude,year,month,temp_mean_c,temp_min_c,temp_max_c,temp_range_c,precip_total_mm,precip_days,precip_max_day,humidity_mean,wind_mean_ms,solar_mean_mj
kisumu,-0.1,34.76,2015,3,23.6,20.24,25.67,5.43,76.17,17,15.22,49.06,2.98,24.22
kisumu,-0.1,34.76,2015,4,20.23,18.33,22.23,3.9,406.16,30,74.99,78.84,1.21,20.29
kisumu,-0.1,34.76,2015,5,20.13,18.7,21.6,2.9,413.87,31,47.59,79.69,1.11,20.69
kisumu,-0.1,34.76,2015,6,19.43,18.2,20.59,2.39,172.89,30,27.52,80.04,1.26,18.65
kisumu,-0.1,34.76,2015,7,19.75,18.31,20.97,2.66,90.23,25,14.77,75.05,1.33,21.0
kisumu,-0.1,34.76,2015,8,20.28,18.97,21.27,2.3,90.57,30,12.86,71.94,1.23,23.04
kisumu,-0.1,34.76,2015,9,20.84,18.04,22.4,4.36,132.55,30,20.08,70.42,1.14,22.76
kisumu,-0.1,34.76,2015,10,21.18,19.63,22.16,2.53,258.53,29,39.27,73.97,1.22,21.39
kisumu,-0.1,34.76,2015,11,19.86,18.43,20.99,2.56,565.82,30,78.35,82.31,1.3,19.57
kisumu,-0.1,34.76,2015,12,19.97,17.75,20.93,3.18,209.43,29,47.25,78.35,1.87,20.36
kisumu,-0.1,34.76,2016,1,20.61,19.16,21.77,2.61,97.08,30,22.11,74.93,1.87,20.21
kisumu,-0.1,34.76,2016,2,21.39,20.18,22.94,2.76,17.89,14,4.97,64.47,2.51,24.66
kisumu,-0.1,34.76,2016,3,22.58,19.75,24.13,4.38,92.9,21,24.1,65.82,2.24,24.55
kisumu,-0.1,34.76,2016,4,21.12,18.8,22.58,3.78,417.49,30,49.19,78.61,1.26,19.86
kisumu,-0.1,34.76,2016,5,19.98,18.54,21.28,2.74,256.34,31,30.3,81.46,1.16,20.6
kisumu,-0.1,34.76,2016,6,19.56,16.9,21.07,4.17,103.39,29,14.95,76.28,1.13,20.4
kisumu,-0.1,34.76,2016,7,19.18,18.08,20.03,1.95,153.56,31,19.37,77.44,1.2,19.18
kisumu,-0.1,34.76,2016,8,19.73,18.01,21.02,3.01,96.27,30,21.03,71.88,1.3,21.8
kisumu,-0.1,34.76,2016,9,20.4,19.16,21.5,2.34,178.34,30,18.91,72.92,1.19,23.85
kisumu,-0.1,34.76,2016,10,20.95,19.12,21.94,2.82,92.18,31,27.37,70.73,1.34,23.37
kisumu,-0.1,34.76,2016,11,20.43,19.21,21.7,2.49,160.31,29,17.7,73.71,2.0,21.77
kisumu,-0.1,34.76,2016,12,20.48,19.42,21.5,2.08,17.68,22,3.27,68.09,3.22,23.27
kisumu,-0.1,34.76,2017,1,21.24,19.82,22.66,2.84,49.69,11,30.29,55.11,3.35,24.22
kisumu,-0.1,34.76,2017,2,22.01,21.06,23.25,2.19,105.53,21,20.83,61.38,2.64,24.09
kisumu,-0.1,34.76,2017,3,22.4,19.99,23.74,3.75,146.05,28,38.52,64.21,1.81,25.08
kisumu,-0.1,34.76,2017,4,21.71,18.68,23.46,4.78,218.34,26,34.41,69.92,1.67,22.7
kisumu,-0.1,34.76,2017,5,20.49,19.01,21.62,2.61,402.07,31,58.76,76.9,1.15,21.47
kisumu,-0.1,34.76,2017,6,20.1,18.1,21.25,3.15,119.86,30,16.18,76.21,1.06,21.4
kisumu,-0.1,34.76,2017,7,19.16,18.18,19.88,1.7,195.25,31,21.72,77.63,1.26,19.47
kisumu,-0.1,34.76,2017,8,19.76,18.27,21.49,3.22,185.08,31,14.66,75.78,1.2,20.7
kisumu,-0.1,34.76,2017,9,19.92,17.99,21.19,3.2,309.59,30,35.23,77.37,1.19,21.69
kisumu,-0.1,34.76,2017,10,20.48,18.76,21.47,2.71,250.65,28,50.75,75.92,1.55,22.94
kisumu,-0.1,34.76,2017,11,19.93,18.18,21.15,2.97,363.23,29,62.39,77.95,2.04,21.68
kisumu,-0.1,34.76,2017,12,19.93,18.7,20.95,2.25,36.02,20,16.38,71.21,2.92,23.44
kisumu,-0.1,34.76,2018,1,20.15,18.67,21.62,2.95,20.44,17,3.77,64.73,1.75,21.85
kisumu,-0.1,34.76,2018,2,21.7,20.21,23.23,3.02,46.97,14,26.55,60.35,2.98,24.14
kisumu,-0.1,34.76,2018,3,20.15,18.0,22.16,4.16,325.55,31,49.63,78.23,1.66,19.37
kisumu,-0.1,34.76,2018,4,19.16,17.25,21.51,4.26,512.16,30,47.04,83.7,1.33,18.02
kisumu,-0.1,34.76,2018,5,19.65,18.08,21.06,2.98,527.71,31,49.99,82.29,1.13,19.99
kisumu,-0.1,34.76,2018,6,18.99,17.6,20.0,2.4,283.06,30,26.97,82.23,1.26,19.37
kisumu,-0.1,34.76,2018,7,18.61,17.74,19.45,1.71,182.78,31,20.51,79.84,1.35,20.56
kisumu,-0.1,34.76,2018,8,19.04,17.31,20.4,3.09,193.89,31,21.06,77.23,1.11,20.63
kisumu,-0.1,34.76,2018,9,20.36,18.37,21.3,2.93,123.2,30,38.29,70.42,1.16,23.71
kisumu,-0.1,34.76,2018,10,20.39,18.84,21.66,2.82,168.89,29,20.54,74.84,1.43,22.42
kisumu,-0.1,34.76,2018,11,20.78,19.39,21.53,2.14,154.12,29,20.21,75.53,2.13,23.39
kisumu,-0.1,34.76,2018,12,20.23,16.62,21.43,4.81,179.49,27,42.43,74.4,2.15,21.32
kisumu,-0.1,34.76,2019,1,20.86,19.68,22.27,2.59,25.21,18,5.45,66.05,2.73,23.45
kisumu,-0.1,34.76,2019,2,22.2,21.05,23.3,2.25,21.68,10,6.28,59.72,2.83,24.43
kisumu,-0.1,34.76,2019,3,22.79,20.94,24.3,3.36,83.02,17,25.01,59.42,1.99,25.26
kisumu,-0.1,34.76,2019,4,22.76,19.62,24.18,4.56,180.11,29,43.72,66.87,1.65,23.08
kisumu,-0.1,34.76,2019,5,20.92,18.71,22.62,3.91,327.71,31,39.68,76.55,1.07,21.32
kisumu,-0.1,34.76,2019,6,19.23,18.64,20.3,1.66,290.17,30,23.39,83.22,1.37,17.21
kisumu,-0.1,34.76,2019,7,19.24,18.13,20.49,2.36,183.64,31,21.68,78.03,1.22,19.68
kisumu,-0.1,34.76,2019,8,19.53,18.16,20.59,2.43,272.91,30,28.39,77.46,1.23,20.88
kisumu,-0.1,34.76,2019,9,20.2,18.41,22.03,3.62,221.09,29,23.18,75.85,1.05,23.03
kisumu,-0.1,34.76,2019,10,20.23,18.78,21.4,2.62,554.8,31,54.09,79.21,1.26,21.35
kisumu,-0.1,34.76,2019,11,20.13,18.92,20.97,2.05,398.91,30,45.35,81.77,1.39,21.05
kisumu,-0.1,34.76,2019,12,19.58,17.99,20.31,2.32,391.46,29,48.38,81.91,1.52,19.01
kisumu,-0.1,34.76,2020,1,20.23,18.47,21.45,2.98,251.6,28,46.34,76.51,2.03,20.95
kisumu,-0.1,34.76,2020,2,20.73,17.72,22.05,4.33,122.58,24,33.04,73.93,2.37,23.56
kisumu,-0.1,34.76,2020,3,21.02,18.09,22.24,4.15,349.51,31,42.47,78.1,1.29,22.04
kisumu,-0.1,34.76,2020,4,20.37,18.33,22.09,3.76,389.12,30,55.64,80.3,1.46,20.93
kisumu,-0.1,34.76,2020,5,20.17,18.63,20.99,2.36,459.58,31,57.71,81.71,1.19,21.92
kisumu,-0.1,34.76,2020,6,19.17,18.06,20.7,2.64,339.0,30,35.88,82.05,1.29,19.09
kisumu,-0.1,34.76,2020,7,18.71,16.64,20.13,3.49,176.0,31,24.44,80.28,1.3,18.18
kisumu,-0.1,34.76,2020,8,19.22,17.67,20.18,2.51,284.04,31,29.08,79.5,1.34,20.53
kisumu,-0.1,34.76,2020,9,19.96,18.09,21.28,3.19,294.11,30,50.44,75.67,1.17,22.65
kisumu,-0.1,34.76,2020,10,20.13,19.05,21.01,1.96,316.86,31,40.66,78.16,1.12,22.35
kisumu,-0.1,34.76,2020,11,20.32,19.73,21.09,1.36,336.97,30,65.4,78.16,1.76,22.12
kisumu,-0.1,34.76,2020,12,19.93,18.68,20.8,2.12,80.47,26,22.65,70.76,2.42,22.73
kisumu,-0.1,34.76,2021,1,19.9,18.91,20.83,1.92,79.83,23,22.2,70.38,2.54,21.44
kisumu,-0.1,34.76,2021,2,20.72,18.67,21.94,3.27,56.09,23,8.29,67.99,1.9,21.21
kisumu,-0.1,34.76,2021,3,21.57,20.34,22.34,2.0,83.62,22,22.64,63.35,2.58,24.0
kisumu,-0.1,34.76,2021,4,20.8,18.91,22.05,3.14,359.5,30,45.14,76.63,1.25,21.57
kisumu,-0.1,34.76,2021,5,20.05,17.89,21.24,3.35,361.71,31,52.14,80.42,1.15,20.53
kisumu,-0.1,34.76,2021,6,19.65,18.28,20.41,2.13,63.5,24,9.76,76.23,1.16,20.76
kisumu,-0.1,34.76,2021,7,18.95,17.68,19.75,2.07,130.97,31,15.33,77.44,1.41,19.53
kisumu,-0.1,34.76,2021,8,19.82,17.47,21.62,4.15,165.14,31,17.99,74.41,1.3,21.62
kisumu,-0.1,34.76,2021,9,20.11,18.32,21.56,3.24,249.37,30,30.99,76.06,1.15,21.21
kisumu,-0.1,34.76,2021,10,20.8,19.57,21.78,2.21,162.38,31,16.01,74.87,1.54,22.39
kisumu,-0.1,34.76,2021,11,21.04,20.46,21.59,1.13,166.52,29,23.24,71.92,1.78,22.07
kisumu,-0.1,34.76,2021,12,20.38,19.39,21.07,1.68,166.35,31,18.3,75.31,2.59,20.46
kisumu,-0.1,34.76,2022,1,19.77,16.93,21.13,4.2,84.5,20,31.25,68.58,2.41,21.9
kisumu,-0.1,34.76,2022,2,20.89,19.01,21.83,2.82,62.86,26,10.15,70.71,1.54,21.88
kisumu,-0.1,34.76,2022,3,22.1,20.74,23.45,2.71,103.71,26,26.42,60.98,2.13,24.78
kisumu,-0.1,34.76,2022,4,21.36,19.42,22.92,3.5,255.15,28,39.77,71.23,1.64,20.98
kisumu,-0.1,34.76,2022,5,20.39,17.75,21.71,3.96,296.76,31,50.85,78.52,1.03,20.37
kisumu,-0.1,34.76,2022,6,19.35,17.53,20.64,3.11,137.66,28,19.97,76.33,1.17,20.3
kisumu,-0.1,34.76,2022,7,19.24,18.19,19.91,1.72,209.18,30,47.08,75.63,1.29,19.77
kisumu,-0.1,34.76,2022,8,19.11,17.98,20.43,2.45,284.95,31,41.18,79.27,1.32,19.2
kisumu,-0.1,34.76,2022,9,19.92,18.14,21.27,3.13,290.32,29,46.61,76.27,1.16,21.76
kisumu,-0.1,34.76,2022,10,20.54,19.06,21.76,2.7,143.78,28,39.71,72.59,1.18,21.78
kisumu,-0.1,34.76,2022,11,20.19,18.84,21.1,2.26,179.33,30,22.38,75.4,1.77,18.16
kisumu,-0.1,34.76,2022,12,20.13,18.8,20.78,1.98,145.73,29,22.62,73.2,2.21,19.49
kisumu,-0.1,34.76,2023,1,19.96,18.8,20.73,1.93,16.81,14,3.48,64.03,2.93,24.27
kisumu,-0.1,34.76,2023,2,21.84,20.27,22.82,2.55,27.41,14,5.46,56.64,2.52,24.55
kisumu,-0.1,34.76,2023,3,20.89,18.14,22.92,4.78,459.51,28,75.9,73.2,1.7,20.25
kisumu,-0.1,34.76,2023,4,20.64,18.41,22.38,3.97,478.42,30,53.39,78.82,1.45,20.38
kisumu,-0.1,34.76,2023,5,20.65,18.22,21.71,3.49,303.8,30,75.34,77.55,1.13,22.47
kisumu,-0.1,34.76,2023,6,20.03,18.18,21.43,3.25,213.08,30,30.65,78.9,1.08,18.81
kisumu,-0.1,34.76,2023,7,19.69,18.52,20.84,2.32,130.74,31,15.77,75.63,1.19,20.11
kisumu,-0.1,34.76,2023,8,20.54,18.4,21.82,3.42,153.35,27,26.54,71.71,1.21,21.11
kisumu,-0.1,34.76,2023,9,20.78,19.29,21.6,2.31,297.37,30,37.41,75.99,1.11,21.81
kisumu,-0.1,34.76,2023,10,21.34,20.3,22.02,1.72,301.47,30,46.65,74.47,1.34,21.71
kisumu,-0.1,34.76,2023,11,20.24,19.45,21.62,2.17,683.14,30,81.55,80.55,1.87,18.93
kisumu,-0.1,34.76,2023,12,20.61,19.42,21.72,2.3,110.13,30,32.44,76.32,2.0,21.1
kisumu,-0.1,34.76,2024,1,20.37,19.4,21.4,2.0,156.63,31,24.83,76.22,1.46,18.98
kisumu,-0.1,34.76,2024,2,21.5,20.6,22.46,1.86,130.48,26,23.43,71.42,2.24,22.31
kisumu,-0.1,34.76,2024,3,22.15,21.21,23.11,1.9,116.63,23,20.42,69.33,2.39,23.75
kisumu,-0.1,34.76,2024,4,20.85,18.02,22.09,4.07,562.36,30,52.06,81.03,1.18,19.71
kisumu,-0.1,34.76,2024,5,20.91,19.35,22.06,2.71,444.16,31,48.2,80.4,1.05,20.24
kisumu,-0.1,34.76,2024,6,20.04,19.07,21.46,2.39,205.17,30,27.7,78.79,1.09,19.96
kisumu,-0.1,34.76,2024,7,19.45,18.04,20.36,2.32,218.08,30,33.13,80.21,1.17,17.1
kisumu,-0.1,34.76,2024,8,19.82,18.51,21.39,2.88,211.86,30,21.8,76.97,1.23,20.03
kisumu,-0.1,34.76,2024,9,20.76,19.09,21.73,2.64,229.69,30,40.54,72.79,1.22,21.51
kisumu,-0.1,34.76,2024,10,20.85,19.53,22.07,2.54,183.13,30,20.62,74.21,1.08,21.55
kisumu,-0.1,34.76,2024,11,20.34,18.31,21.78,3.47,377.23,30,44.67,78.56,1.53,19.07
kisumu,-0.1,34.76,2024,12,20.09,18.71,21.55,2.84,207.57,27,40.06,75.11,2.28,20.87
machakos,-1.52,37.26,2010,1,21.23,19.36,22.62,3.26,40.47,22,6.06,68.64,1.41,22.83
machakos,-1.52,37.26,2010,2,22.28,21.04,23.2,2.16,55.01,27,6.4,67.87,1.46,22.13
machakos,-1.52,37.26,2010,3,22.31,20.83,23.86,3.03,98.53,31,14.48,72.59,1.59,21.71
machakos,-1.52,37.26,2010,4,21.89,20.19,22.92,2.73,98.31,30,10.06,76.15,1.55,21.24
machakos,-1.52,37.26,2010,5,20.82,19.32,21.72,2.4,83.27,29,12.5,75.73,1.36,18.68
machakos,-1.52,37.26,2010,6,20.03,18.87,21.43,2.56,14.52,24,2.17,70.38,1.37,15.42
machakos,-1.52,37.26,2010,7,19.4,18.13,20.37,2.24,13.84,20,3.19,65.7,1.59,15.85
machakos,-1.52,37.26,2010,8,19.79,18.61,21.14,2.53,19.9,21,2.79,63.61,1.94,15.79
machakos,-1.52,37.26,2010,9,20.72,19.38,22.07,2.69,20.32,25,3.1,61.31,2.17,19.41
machakos,-1.52,37.26,2010,10,22.0,20.53,23.47,2.94,33.84,25,4.75,61.23,1.96,22.3
machakos,-1.52,37.26,2010,11,21.49,20.21,22.4,2.19,73.64,30,7.36,73.29,1.84,19.53
machakos,-1.52,37.26,2010,12,21.49,20.55,23.15,2.6,54.68,22,11.15,67.12,1.48,22.81
machakos,-1.52,37.26,2011,1,22.02,20.44,24.3,3.86,16.05,18,2.34,57.8,1.56,24.4
machakos,-1.52,37.26,2011,2,22.74,21.48,25.06,3.58,36.0,12,11.98,54.23,1.43,25.59
machakos,-1.52,37.26,2011,3,22.97,21.82,24.13,2.31,53.32,23,9.91,61.65,1.53,24.66
machakos,-1.52,37.26,2011,4,22.28,21.3,23.06,1.76,62.43,30,11.23,69.91,1.64,22.41
machakos,-1.52,37.26,2011,5,21.45,20.24,22.57,2.33,41.31,29,5.96,70.66,1.56,18.63
machakos,-1.52,37.26,2011,6,20.58,19.28,21.91,2.63,33.32,29,5.6,67.97,1.27,16.11
machakos,-1.52,37.26,2011,7,20.09,18.07,21.11,3.04,16.54,23,2.01,62.82,1.41,17.64
machakos,-1.52,37.26,2011,8,19.74,17.78,21.08,3.3,35.71,22,10.9,66.76,1.83,15.23
machakos,-1.52,37.26,2011,9,21.23,19.44,23.05,3.61,18.53,27,1.99,62.74,2.2,18.91
machakos,-1.52,37.26,2011,10,21.3,19.68,23.41,3.73,131.5,31,19.31,71.0,1.95,20.12
machakos,-1.52,37.26,2011,11,20.82,19.47,22.01,2.54,159.79,30,16.84,78.47,1.31,19.93
machakos,-1.52,37.26,2011,12,20.63,19.09,22.12,3.03,30.18,31,4.28,75.14,1.42,21.71
machakos,-1.52,37.26,2012,1,21.53,19.01,22.46,3.45,5.62,9,1.63,56.89,1.58,25.44
machakos,-1.52,37.26,2012,2,23.02,21.16,24.3,3.14,11.5,12,3.33,52.97,1.78,25.13
machakos,-1.52,37.26,2012,3,23.52,21.25,25.12,3.87,10.86,11,2.23,53.99,1.65,25.36
machakos,-1.52,37.26,2012,4,21.48,19.23,23.39,4.16,186.77,30,35.39,73.83,1.24,20.21
machakos,-1.52,37.26,2012,5,19.95,18.42,21.04,2.62,105.65,31,18.71,79.79,1.21,19.86
machakos,-1.52,37.26,2012,6,19.28,17.86,20.59,2.73,27.99,27,3.19,73.34,1.14,15.65
machakos,-1.52,37.26,2012,7,19.25,17.97,20.43,2.46,15.45,29,2.6,68.57,1.27,14.11
machakos,-1.52,37.26,2012,8,19.91,18.39,21.02,2.63,27.62,25,4.4,65.12,1.82,18.69
machakos,-1.52,37.26,2012,9,21.33,19.3,22.72,3.42,11.56,24,2.02,58.59,2.2,22.08
machakos,-1.52,37.26,2012,10,21.85,20.71,23.48,2.77,73.98,27,13.53,64.63,2.02,23.03
machakos,-1.52,37.26,2012,11,21.67,19.94,22.67,2.73,108.81,29,17.8,73.44,1.58,21.26
machakos,-1.52,37.26,2012,12,21.02,19.8,22.1,2.3,113.5,31,14.78,77.34,1.43,20.78
machakos,-1.52,37.26,2013,1,21.71,20.19,22.86,2.67,35.44,19,7.47,69.48,1.39,23.21
machakos,-1.52,37.26,2013,2,23.0,21.47,24.45,2.98,4.43,6,2.32,58.85,1.59,24.9
machakos,-1.52,37.26,2013,3,23.09,21.42,25.14,3.72,85.25,28,18.17,67.37,1.73,22.0
machakos,-1.52,37.26,2013,4,21.13,19.53,22.99,3.46,166.52,30,29.17,80.32,1.14,20.3
machakos,-1.52,37.26,2013,5,20.04,18.49,21.41,2.92,31.7,30,5.13,74.53,1.39,20.0
machakos,-1.52,37.26,2013,6,19.32,17.09,20.39,3.3,17.4,26,3.4,71.13,1.33,14.42
machakos,-1.52,37.26,2013,7,19.51,18.04,21.7,3.66,21.71,23,5.32,65.93,1.5,15.8
machakos,-1.52,37.26,2013,8,19.48,17.91,21.11,3.2,20.05,25,1.9,66.38,2.03,15.67
machakos,-1.52,37.26,2013,9,21.28,18.96,23.33,4.37,25.51,24,3.86,61.39,2.08,21.03
machakos,-1.52,37.26,2013,10,22.16,21.3,23.47,2.17,17.05,27,1.56,59.61,2.11,23.59
machakos,-1.52,37.26,2013,11,21.49,20.12,23.42,3.3,93.73,30,12.53,72.77,1.68,20.26
machakos,-1.52,37.26,2013,12,20.63,19.6,21.59,1.99,132.97,31,15.84,78.08,1.32,19.37
machakos,-1.52,37.26,2014,1,21.94,20.02,23.12,3.1,5.63,12,1.03,62.25,1.5,24.53
machakos,-1.52,37.26,2014,2,22.21,19.53,24.31,4.78,58.83,17,9.48,66.91,1.23,22.58
machakos,-1.52,37.26,2014,3,22.22,20.4,23.6,3.2,74.64,27,14.36,69.7,1.5,22.81
machakos,-1.52,37.26,2014,4,22.06,20.32,23.26,2.94,65.88,28,7.41,71.83,1.56,22.28
machakos,-1.52,37.26,2014,5,20.93,19.59,21.96,2.37,43.66,31,5.14,72.74,1.51,18.57
machakos,-1.52,37.26,2014,6,20.05,18.5,21.75,3.25,23.8,25,3.96,70.88,1.48,15.72
machakos,-1.52,37.26,2014,7,19.92,18.66,21.51,2.85,13.0,19,2.04,65.37,1.63,15.2
machakos,-1.52,37.26,2014,8,19.95,18.59,21.72,3.13,36.46,28,8.27,66.16,1.99,18.17
machakos,-1.52,37.26,2014,9,20.73,18.32,22.59,4.27,18.46,21,2.94,63.05,2.24,19.42
machakos,-1.52,37.26,2014,10,21.95,21.06,23.44,2.38,51.02,29,4.71,65.43,2.0,21.59
machakos,-1.52,37.26,2014,11,21.55,20.02,22.44,2.42,99.77,29,12.5,74.31,1.67,20.97
machakos,-1.52,37.26,2014,12,21.39,19.68,22.77,3.09,67.49,29,18.87,72.16,1.6,21.46
machakos,-1.52,37.26,2015,1,22.09,20.26,23.86,3.6,3.45,4,1.43,51.65,1.55,25.33
machakos,-1.52,37.26,2015,2,23.33,21.37,24.88,3.51,40.08,12,18.8,56.77,1.51,25.48
machakos,-1.52,37.26,2015,3,22.86,21.07,23.91,2.84,38.56,17,9.25,58.77,1.89,24.12
machakos,-1.52,37.26,2015,4,22.41,20.23,23.57,3.34,108.84,30,15.24,71.36,1.35,21.18
machakos,-1.52,37.26,2015,5,20.97,19.62,21.84,2.22,50.25,30,9.06,73.21,1.42,18.97
machakos,-1.52,37.26,2015,6,20.15,19.01,20.93,1.92,20.38,18,6.62,71.04,1.16,16.92
machakos,-1.52,37.26,2015,7,19.7,18.59,21.27,2.68,18.98,25,2.73,68.64,1.75,16.21
machakos,-1.52,37.26,2015,8,20.16,18.0,21.24,3.24,14.04,23,2.44,65.18,2.23,17.71
machakos,-1.52,37.26,2015,9,21.67,20.47,23.73,3.26,4.13,13,0.63,57.53,2.39,23.23
machakos,-1.52,37.26,2015,10,22.52,21.46,23.82,2.36,45.5,30,5.22,63.6,2.15,21.17
machakos,-1.52,37.26,2015,11,21.84,20.35,22.89,2.54,144.44,30,13.83,76.21,1.68,20.0
machakos,-1.52,37.26,2015,12,21.2,19.77,23.05,3.28,115.57,28,44.56,77.95,1.3,21.76
machakos,-1.52,37.26,2016,1,21.84,20.85,23.12,2.27,70.82,21,10.3,73.13,1.29,21.32
machakos,-1.52,37.26,2016,2,22.61,21.16,24.34,3.18,26.9,9,7.64,62.83,1.48,23.92
machakos,-1.52,37.26,2016,3,24.45,21.28,26.15,4.87,25.43,24,4.54,60.28,1.69,24.95
machakos,-1.52,37.26,2016,4,22.45,20.02,23.68,3.66,114.49,30,17.64,73.18,1.5,19.31
machakos,-1.52,37.26,2016,5,20.73,19.86,22.45,2.59,44.42,24,7.4,71.28,1.27,16.75
machakos,-1.52,37.26,2016,6,19.67,17.76,21.13,3.37,25.25,20,6.41,69.83,1.34,15.03
machakos,-1.52,37.26,2016,7,19.68,16.97,21.45,4.48,4.18,16,0.65,62.65,1.46,16.02
machakos,-1.52,37.26,2016,8,19.87,18.87,21.49,2.62,12.26,22,1.98,63.17,2.14,17.95
machakos,-1.52,37.26,2016,9,20.61,18.36,22.13,3.77,10.06,21,1.53,61.66,2.34,19.48
machakos,-1.52,37.26,2016,10,22.21,20.97,23.77,2.8,14.69,20,2.96,57.61,2.05,23.75
machakos,-1.52,37.26,2016,11,21.35,20.03,23.51,3.48,146.56,30,14.81,73.54,1.7,19.43
machakos,-1.52,37.26,2016,12,21.52,20.78,22.53,1.75,36.62,25,11.64,70.81,1.66,22.02
machakos,-1.52,37.26,2017,1,22.32,20.27,24.41,4.14,7.23,13,2.89,55.11,1.62,25.39
machakos,-1.52,37.26,2017,2,23.04,21.61,23.77,2.16,22.44,18,6.73,59.57,1.77,23.6
machakos,-1.52,37.26,2017,3,24.3,23.19,25.34,2.15,17.32,21,2.39,56.5,1.79,24.99
machakos,-1.52,37.26,2017,4,22.55,21.05,23.94,2.89,72.74,26,12.39,67.84,1.79,21.92
machakos,-1.52,37.26,2017,5,20.52,19.39,21.65,2.26,111.84,31,47.0,76.16,1.51,19.48
machakos,-1.52,37.26,2017,6,20.09,19.24,21.37,2.13,13.36,26,2.65,71.17,1.55,17.18
machakos,-1.52,37.26,2017,7,20.0,18.8,20.97,2.17,18.36,25,2.02,66.38,1.55,16.64
machakos,-1.52,37.26,2017,8,20.33,18.88,21.4,2.52,16.83,27,1.74,64.53,2.08,17.99
machakos,-1.52,37.26,2017,9,21.02,18.86,22.41,3.55,23.47,23,3.91,62.7,2.14,20.39
machakos,-1.52,37.26,2017,10,22.32,21.21,23.97,2.76,54.12,23,8.29,63.14,1.96,22.98
machakos,-1.52,37.26,2017,11,21.16,20.26,21.83,1.57,108.22,30,15.0,76.39,1.75,19.67
machakos,-1.52,37.26,2017,12,21.61,20.25,23.19,2.94,29.62,14,4.85,66.04,1.67,22.94
machakos,-1.52,37.26,2018,1,22.82,21.11,24.43,3.32,6.44,8,2.35,52.14,1.35,23.58
machakos,-1.52,37.26,2018,2,23.4,21.61,25.04,3.43,6.26,10,2.22,54.45,1.8,24.95
machakos,-1.52,37.26,2018,3,21.3,20.03,23.71,3.68,213.12,28,32.28,77.59,1.18,19.27
machakos,-1.52,37.26,2018,4,20.37,18.92,21.41,2.49,251.93,30,51.65,82.49,1.21,19.06
machakos,-1.52,37.26,2018,5,19.14,17.7,20.28,2.58,91.14,28,17.12,84.17,1.24,19.59
machakos,-1.52,37.26,2018,6,18.26,17.18,20.03,2.85,22.96,25,3.15,81.05,1.19,14.6
machakos,-1.52,37.26,2018,7,18.14,17.28,19.6,2.32,20.69,26,2.76,74.56,1.66,14.18
machakos,-1.52,37.26,2018,8,19.02,17.82,20.22,2.4,14.19,28,2.27,68.98,1.98,16.24
machakos,-1.52,37.26,2018,9,20.99,19.45,22.14,2.69,13.29,24,1.58,62.96,2.49,22.36
machakos,-1.52,37.26,2018,10,21.64,20.02,23.03,3.01,41.28,26,7.26,65.76,2.26,20.89
machakos,-1.52,37.26,2018,11,22.09,21.14,23.18,2.04,58.3,27,9.0,69.84,1.87,21.23
machakos,-1.52,37.26,2018,12,21.53,20.0,22.47,2.47,94.56,26,13.52,74.24,1.46,21.17
machakos,-1.52,37.26,2019,1,22.17,20.53,23.67,3.14,24.44,14,10.57,65.17,1.57,23.51
machakos,-1.52,37.26,2019,2,23.62,22.79,25.29,2.5,6.39,14,1.21,57.4,1.87,24.73
machakos,-1.52,37.26,2019,3,24.66,23.26,25.98,2.72,8.11,16,1.07,51.78,1.71,26.18
machakos,-1.52,37.26,2019,4,23.95,22.47,25.0,2.53,37.52,24,13.67,64.13,1.73,22.39
machakos,-1.52,37.26,2019,5,21.44,19.98,23.61,3.63,56.06,30,13.59,71.43,1.66,18.63
machakos,-1.52,37.26,2019,6,20.11,18.91,21.41,2.5,46.46,28,8.05,71.53,1.12,14.52
machakos,-1.52,37.26,2019,7,20.36,19.21,21.44,2.23,16.26,26,3.55,64.75,1.58,17.49
machakos,-1.52,37.26,2019,8,20.74,19.3,21.81,2.51,13.51,27,1.73,63.49,2.09,17.8
machakos,-1.52,37.26,2019,9,21.69,19.92,23.15,3.23,14.91,23,3.27,61.0,2.3,21.0
machakos,-1.52,37.26,2019,10,21.06,20.33,22.5,2.17,204.32,31,28.94,74.85,2.02,20.5
machakos,-1.52,37.26,2019,11,20.81,19.71,21.9,2.19,133.85,30,15.05,80.86,1.51,21.49
machakos,-1.52,37.26,2019,12,20.61,19.82,21.73,1.91,152.44,30,24.13,84.56,1.25,20.06
machakos,-1.52,37.26,2020,1,20.93,19.83,22.33,2.5,87.75,25,11.15,80.13,1.31,20.38
machakos,-1.52,37.26,2020,2,22.02,19.99,23.77,3.78,37.76,25,11.94,74.21,1.42,23.29
machakos,-1.52,37.26,2020,3,22.54,20.71,23.86,3.15,95.98,29,10.71,75.52,1.34,21.92
machakos,-1.52,37.26,2020,4,21.37,19.33,23.36,4.03,205.35,29,27.3,79.77,1.38,20.09
machakos,-1.52,37.26,2020,5,19.93,18.66,21.09,2.43,35.85,30,5.49,79.71,1.25,20.01
machakos,-1.52,37.26,2020,6,19.58,18.52,20.92,2.4,38.28,25,6.7,73.35,1.26,17.41
machakos,-1.52,37.26,2020,7,19.33,17.73,20.46,2.73,13.11,26,2.06,68.61,1.56,15.74
machakos,-1.52,37.26,2020,8,20.3,18.7,21.42,2.72,16.69,27,2.19,65.2,2.01,17.87
